"","X.1","X","date","inflation","m2","unemployment","tb3m","tb6m","reserves","persincome","indprod","persconsind","pcomodind","m1","deposits","avehourearn","wages","houseunits","tresu10y","mbase","housesalesprice","dispincome","loansbanks","IntDiscUS","housesupply","Linflation","Lm2","Lunemployment","Ltb3m","Ltb6m","Lreserves","Lpersincome","Lindprod","Lpersconsind","Lpcomodind","Lm1","Ldeposits","Lavehourearn","Lwages","Lhouseunits","Ltresu10y","Lmbase","Lhousesalesprice","Ldispincome","Lloansbanks","LIntDiscUS","Lhousesupply","coraveearn.unem","corhouseuni.unem","cormbase.unem","cortres10y.unem","corwages.unem","corun.unem","corm2.unem","corGDP.unem","cortb3m.unem","cortb6m.unem","correserves.unem","cordisc.unem","cordispinc.unem","corhouseprice.unem","corhousesupp.unem","corloans.unem","corcomind.unem","cordeposits.unem","corm1.unem","corperscons.unem","corpersinc.unem"
"211",211,213,"1981-09-01",93.1,1706,8230,14.7,14.92,15.87,2665.4,53.3276,48.602,98.8,120.1,230.5,7.57,1538,911,15.32,164686,65800,20606,338.1155,14,11.3,0.00934242676849895,0.00665684568884102,0.011868788666353,0.0149831105850861,0.0158464531035579,0.0136745440304833,0.0094546584924912,-0.000080711711852847,0.00754292762403413,0.00832849086205734,0.00635938908595931,-0.00440448029274709,0.00667137236006985,0.00768025689417673,-0.0291091936655882,0.0206635062272164,0.00400732655838421,-0.000126454320631408,0.000864234566870644,0.00870365667311361,0.0112005661728083,0.0176384468961738,-0.202918978258578,-0.077776200044447,-0.28697129089678,-0.628838975829002,-0.475452760717096,-0.257949384770009,-0.253757676347342,-0.884034980894585,-0.505897195564617,-0.50319107692725,-0.424932366480306,0.217570797964575,-0.578670667472183,-0.29451490153149,-0.376498057804595,-0.239855816072505,-0.439506785322996,-0.41457449412529,-0.297414986120069,-0.210937497847756,-0.402531995094
"212",212,214,"1981-10-01",93.4,1721.8,8646,13.54,13.82,15.08,2669.5,52.9431,48.821,98.9,120.5,230.4,7.59,1547.8,873,15.15,164972,69600,20631,341.1989,14,10.3,0.00903083809495845,0.00686082851843217,0.0132159281304307,0.00608580940335078,0.0070813598923824,0.00378654374330193,0.00912047943747189,-0.000602019848094197,0.00739257332069339,0.00775713425709516,0.00617586895106366,-0.00453624897058758,0.00665231178728039,0.00759457799438616,-0.0273003573987089,0.0160773598633245,0.00354051414661842,0.00461679756445695,0.000908562674547605,0.008813300942487,0.00722930868096137,0.0137776622927277,-0.352093175296161,-0.163813373287675,-0.426724480210818,-0.581637561804562,-0.597551051046731,-0.406620976692372,-0.391186350990437,-0.904013510430772,-0.450497576484259,-0.443612211349435,-0.363601868385045,0.156037231489232,-0.674842263872994,-0.434794599437879,-0.284400941276745,-0.402904698534536,-0.558286406058029,-0.503364565757866,-0.433732405678264,-0.358557563073772,-0.531159383955518
"213",213,215,"1981-11-01",93.8,1736.1,9029,10.86,11.3,13.31,2686.4,52.3413,49.081,98.8,121.4,229.8,7.64,1554,837,13.39,167230,71200,20623,345.5088,13.03,9.1,0.00876797982191032,0.00704882624799652,0.0154075833808221,-0.00342355833514542,-0.00187459526081905,0.000408962638860792,0.00894281573619082,-0.00103652165964071,0.00732645958333911,0.00746199684278707,0.00632581319244463,-0.00457997079984037,0.00666908945658129,0.00735931398663821,-0.0249695694065465,0.00953951114781863,0.00348577239492946,0.00450722737643505,0.00079550095936883,0.00917254369821333,0.00343115588953139,0.0038341207800105,-0.4788361019027,-0.231367251340635,-0.54441962804318,-0.53645789985252,-0.690627063376462,-0.531885326818409,-0.506483310782537,-0.920256111152861,-0.401342527634622,-0.39000966587416,-0.295004347098265,0.0726506718414104,-0.74756259053051,-0.508265029891384,-0.200140640116261,-0.538453734060055,-0.655287431711423,-0.574955649036017,-0.54836643061708,-0.483358693864076,-0.634904870845661
"214",214,216,"1981-12-01",94.1,1755.5,9267,10.85,11.52,12.37,2692.9,51.7685,49.23,98.8,122.5,231.4,7.64,1552.7,910,13.72,170681,68400,20579,350.3077,12.1,7.1,0.00841050708665566,0.00729072797455292,0.0159145694996237,-0.00433622332892527,-0.00114162392450477,-0.00449766996587982,0.00856757690173341,-0.0015330476408754,0.00710502715436129,0.00706038730788006,0.00650238575407669,-0.00430710989258165,0.0062868237784129,0.00690110448397215,-0.0207683985235945,0.0115837840494418,0.00357346454298235,0.00443065207566799,0.000632438046024308,0.00937510129051836,0.000345783450612295,-0.00798614246717467,-0.582170455090728,-0.298407485974624,-0.636045760548542,-0.484773576737227,-0.763272082510859,-0.633982551818289,-0.603161449203094,-0.935234876360399,-0.34673714675231,-0.331565490597006,-0.235459866226379,-0.0257263760798618,-0.80509767050133,-0.565537898997154,-0.181004749305126,-0.648347631727789,-0.741634298790872,-0.642713799636082,-0.64255909955287,-0.585768724415153,-0.716831978680137
"215",215,217,"1982-01-01",94.4,1770.4,9397,12.28,12.83,13.22,2700.7,50.734,49.52,99.7,123.2,233.6,7.72,1561.2,843,14.59,169811,66200,20573,354.8455,12,8.9,0.00795134360257765,0.00738919832136916,0.0142009792029998,0.000961053038791497,0.00334593954882023,-0.00184941599649931,0.00820625818411003,-0.00257077595853322,0.00691838471275454,0.00654851013052175,0.00626541487447304,-0.00428465149180916,0.00672085548084023,0.00689488701075395,-0.0193418302199926,0.0125329261835217,0.00353592076757203,0.00213059580152364,0.000378420569878838,0.00959612975623862,0,0.00496618821937992,-0.673349800635048,-0.341999808044189,-0.695141034601971,-0.441748632454629,-0.81917634384523,-0.71544448761975,-0.679727080355649,-0.949119027884106,-0.288706242012922,-0.269955568410719,-0.172332070847186,-0.116586312515087,-0.849998560188871,-0.612448528160445,-0.192025988044721,-0.730307960888412,-0.815337142813508,-0.688088592160429,-0.716788331169909,-0.670698530503432,-0.78015440958417
"216",216,218,"1982-02-01",94.7,1774.5,9705,13.48,13.61,14.78,2719.9,51.7409,49.668,99.8,123.9,231.3,7.73,1569.7,866,14.43,167490,65700,20612,360.7137,12,9.2,0.00755275615520878,0.00715250335793175,0.0154264678044106,0.00196189111144533,0.00236179574391256,0.0018739466176508,0.00825231489979346,-0.00176636766671662,0.00659415296835562,0.00576708962691967,0.00622723459697453,-0.0051451350124461,0.00639600243339831,0.00676365951819095,-0.0184989567862517,0.00628361556538598,0.00352694159943745,0.000510470907521728,0.000723875734762884,0.00971818411642889,-0.001767529828498,0.00281005336648053,-0.744384890199496,-0.397117468722377,-0.747959257634094,-0.407999614002552,-0.863482244789442,-0.785603105939196,-0.744722428354213,-0.969646615344297,-0.228859832406922,-0.208750642457572,-0.115338274056385,-0.189456281680638,-0.888288612022183,-0.68802965413023,-0.178814117755257,-0.796522329368242,-0.857523402196575,-0.715930115367151,-0.781410411562906,-0.742607498978069,-0.833258677159377
"217",217,219,"1982-03-01",94.7,1786.5,9895,12.68,12.77,14.68,2724.6,51.3586,49.793,99.6,124.4,229.8,7.76,1570.6,931,13.86,166219,67200,20591,363.9746,12,8.7,0.00697658942157161,0.00728860969150732,0.0160667931186812,-0.00755289495179795,-0.00678956390501813,-0.00657674150868285,0.00809890134636252,-0.00193550912827924,0.00619290396363803,0.00539680713445763,0.00608380553072341,-0.00496802172261819,0.00611978365825861,0.00639907560543377,-0.00489270556639458,0.00347815508988841,0.00290311036498436,0.0029544987259605,0.00104914976414139,0.00955534070283333,-0.00333511281973068,-0.00496080666733286,-0.803099574058839,-0.43167845983626,-0.79791476163974,-0.393899793559757,-0.894355287402185,-0.839610332346097,-0.79677383947412,-0.97553712309776,-0.204556399473752,-0.177927985856316,-0.073111436752019,-0.259880782675835,-0.915897104690559,-0.757931158532732,-0.178822703877063,-0.842583645929822,-0.886318042252212,-0.745817923313881,-0.831934078001481,-0.799482615189425,-0.871358449061423
"218",218,220,"1982-04-01",95,1803.9,10244,12.7,12.8,14.94,2744.6,50.8993,49.818,99.6,125.5,229.9,7.77,1571.6,917,13.87,168703,70200,20778,371.0565,12,9.4,0.0066942944806706,0.00762584531090504,0.013787667152279,-0.00160895150532414,-0.000259606239609837,-0.00685103095014346,0.0084147853209704,-0.00145104609752404,0.00599593931135537,0.00525419433122839,0.00637317393372901,-0.00405520150491264,0.00604925041018741,0.0064534452514274,-0.00568291244252028,0.00791638763272754,0.00276849490394097,0.00444281422852496,0.00171111142673911,0.0101833498716347,-0.00333511281973068,-0.00876230870151503,-0.850478152169899,-0.469974832599579,-0.846918310841564,-0.397377275945894,-0.916786178019057,-0.885570204410034,-0.838003284435442,-0.980778711332738,-0.199593790555561,-0.172810144728814,-0.0471017706105239,-0.323434769136065,-0.938549153002227,-0.808436404053639,-0.1881003400637,-0.876002538434898,-0.913278471830991,-0.775353020389157,-0.873789827912871,-0.845859251606509,-0.900680238780145
"219",219,221,"1982-05-01",95.9,1815.4,10335,12.09,12.16,14.45,2760.5,50.5912,50.112,99.8,126.7,228.8,7.83,1584.1,1025,13.62,170045,69300,20675,375.9823,12,8.3,0.00667716583430981,0.007611423263993,0.0107540272551904,0.0142893646302846,0.014191356483093,0.011442457436544,0.0084331206804847,-0.000687192510038922,0.00591880994447489,0.00510116982114598,0.00638459554999708,-0.00425504201589152,0.0061224841644933,0.00667534043596026,0.00418726358361058,0.0121297620666246,0.00308359143004466,0.0039051723603621,0.00166943901245572,0.0111251624608729,-0.00314235997019809,-0.00428949871885176,-0.884447499639402,-0.498004822267498,-0.872813865596991,-0.409161628177429,-0.929564785987139,-0.915167432354055,-0.863082197470726,-0.984176224214577,-0.213017316645623,-0.180610218918998,-0.0461396339371694,-0.378799906034408,-0.946444963033559,-0.821955234754666,-0.259812564784151,-0.891944164016968,-0.933806955685686,-0.791744544422823,-0.90015632452411,-0.879319784106953,-0.916884437044258
"220",220,222,"1982-06-01",97,1826,10538,12.47,12.7,14.15,2770.6,50.4356,50.474,100,127.4,227.6,7.85,1587.1,902,14.3,171679,69300,20542,380.5642,12,8.3,0.00674636188178116,0.00739096080552733,0.0109737772573802,0.0236443866576443,0.0230719852212583,0.0167327382038025,0.0082503064191527,-0.000300125693669921,0.00595694747545866,0.00499626236135657,0.00627059869267281,-0.00478540091646928,0.00586058583078942,0.00651405609349394,-0.0117551422686647,0.015830002217464,0.00321720576081278,0.00273322010357554,0.00138585475749535,0.0117517072511057,0.00213722059948127,0.00367113614626113,-0.910266785064228,-0.504762966548133,-0.893139852812144,-0.40349118291318,-0.938799590678914,-0.93459677644138,-0.884947005310893,-0.988116789733632,-0.216136061521174,-0.173068257533199,-0.0500564508997117,-0.423276883532037,-0.94805314304153,-0.838175629122866,-0.308969092104789,-0.903416899777415,-0.950637871051199,-0.807190302119351,-0.921730565282024,-0.906604067375671,-0.9303467477882
"221",221,223,"1982-07-01",97.5,1831.8,10849,11.35,11.88,12.59,2789.4,50.2788,50.773,100.4,128.1,226.8,7.89,1594.6,1166,13.95,173381,70900,20732,384.0437,11.81,8.2,0.00691011239486953,0.00708131697486318,0.0108439873100385,0.0142626744753698,0.0161642815589984,0.0138479366928067,0.00788271828099093,-0.000101393804444738,0.0058823783602671,0.00441769778477874,0.00615815366437004,-0.00533814661047875,0.00582869554666621,0.00662156905954211,-0.00352708753349792,0.0128417417784566,0.00336219750825214,0.00426613959076705,0.00142906193866432,0.0119830607496206,0.00345583037817304,0.00968049905702567,-0.925719487644317,-0.516103701212939,-0.895744815699597,-0.423068848170281,-0.94003180549824,-0.937360893194736,-0.89630894595634,-0.99044461320643,-0.254325640953886,-0.196825878798288,-0.0787446964884935,-0.492953489956457,-0.957200608789656,-0.844803233005721,-0.375842860837777,-0.906169866080347,-0.960689219442075,-0.811887781656977,-0.933786632344307,-0.919505823195285,-0.935976543748827
"222",222,224,"1982-08-01",97.7,1845.6,10881,8.68,9.88,10.12,2801.3,49.8402,50.93,100.3,129,227.3,7.94,1597.8,1046,13.06,173975,70100,20728,385.8593,10.68,7.1,0.00669392546756561,0.00696489708901712,0.0113772672882214,-0.00210600691394243,0.002030814923437,0.00215456003654659,0.00759702901507486,-0.000625792121659678,0.0056656124718088,0.00382611344526725,0.00599982076193821,-0.00569649724301028,0.00578931822831107,0.00618458412238931,-0.0132036710409709,0.00677537564708319,0.00391099549150405,0.00418578885822352,0.00138775691928195,0.0116919757818812,0.00274115585575011,0.00701397145080062,-0.930461765934433,-0.499618256086093,-0.88508795080819,-0.472396806565423,-0.935755556994149,-0.931998632023031,-0.898099117261254,-0.991317806461716,-0.300774932435674,-0.242635310853093,-0.127617784346373,-0.579397800043517,-0.957814483101718,-0.847140996733422,-0.472289400836772,-0.901221305691949,-0.961978513671984,-0.799605849682761,-0.936091559328478,-0.920215501153719,-0.934090889517366
"223",223,225,"1982-09-01",97.7,1858.8,11217,7.92,9.37,10.31,2808.5,49.6942,51.072,100,129.9,229,7.94,1595.7,1144,12.34,173383,67800,20708,391.0385,10,6.7,0.00634483106564902,0.00692962367639479,0.0139736409282624,-0.0108264924214222,-0.00502111265132565,-0.00220385012934371,0.00709621881433131,-0.00142018836432032,0.00539817217650958,0.00361032528023634,0.00602920775904011,-0.0059576828555827,0.00554881732009764,0.00573537986426509,-0.0104754811942373,0.00290124148931042,0.0035059465539166,-0.000306148817933079,0.00116091105895544,0.0117722625665202,-0.000702379877767612,-0.00357361757322604,-0.934378099324664,-0.489451441424652,-0.881303977697328,-0.481340205006576,-0.934572043165769,-0.930445898888176,-0.902917868921917,-0.993473636391069,-0.241848610960939,-0.215524663256524,-0.10384019592807,-0.678912158650864,-0.960488593749801,-0.853166796414598,-0.514714049460323,-0.899748092073986,-0.955852620231746,-0.789443960808256,-0.939946648651116,-0.923148780714152,-0.935376643589577
"224",224,226,"1982-10-01",98.1,1870.1,11529,7.71,8.29,9.71,2824.9,49.2435,51.359,100.2,130.9,230.8,7.96,1600.3,1173,10.91,174957,69700,20689,392.3917,9.68,6.2,0.00611965687138786,0.00689723704043055,0.0147701716055269,-0.0170920651603553,-0.0141057498909737,-0.0115445764002254,0.00649429667652157,-0.00231267758663034,0.00530051122559089,0.00319673120244205,0.0059796784009251,-0.00593002680623744,0.0052360742424405,0.00511578895876082,-0.0108798960100703,-0.00309056003104953,0.00348340881276747,0.00252602590901814,0.000661776228884525,0.0111925185162148,-0.00532639047957854,-0.00680521067097081,-0.930908477980506,-0.44570158830268,-0.869383690789891,-0.48176023442109,-0.927971568671977,-0.92464359538294,-0.898469935357551,-0.994071668547534,-0.168689529468901,-0.187819895174079,-0.104582203875283,-0.774448191189805,-0.959846205726786,-0.860930597046101,-0.570946255936983,-0.894001578447151,-0.937480149048304,-0.754036208699062,-0.935280662937568,-0.918340839308344,-0.930919877234376
"225",225,227,"1982-11-01",98,1884.1,11938,8.07,8.34,9.2,2844.5,49.05,51.516,100.3,131.6,233.2,7.98,1603.5,1372,10.55,177469,73500,20758,391.9751,9.35,5.4,0.00563675814678651,0.00691979480874061,0.0165589238739559,-0.0221429057290843,-0.0200677695447387,-0.0226652506778456,0.0063059242617387,-0.0031977424194965,0.00509000735407189,0.00305908221984767,0.00565436808485446,-0.00520041406716198,0.00492721128823672,0.00466085323810158,-0.0039933383967975,-0.00766250371195852,0.0037873827975754,0.00404501888738388,0.000728952404782139,0.0101305039241477,-0.00851494116002849,-0.013128376943329,-0.922714814993522,-0.390448893933328,-0.850885673291731,-0.427520339660424,-0.917516904134927,-0.915525216909436,-0.88621996926151,-0.994189950960037,-0.0923343581641373,-0.129918608670459,-0.0980533154278003,-0.838546399426042,-0.956117441648703,-0.851018665821231,-0.607600770424274,-0.888548559850476,-0.929498597996988,-0.717824774323442,-0.923672315445848,-0.907575734078503,-0.921988917645688
"226",226,228,"1982-12-01",97.7,1906.4,12051,7.94,8.16,8.95,2864.1,48.6945,51.598,100.5,132.5,234.1,8.02,1613.8,1303,10.54,180717,71700,20847,392.0419,8.73,5.8,0.00512141180161363,0.00730575105707543,0.0185663492054095,-0.0278450574654055,-0.0243547224815479,-0.0311461829074514,0.00611759067294504,-0.00374071656019531,0.00488754414568315,0.00287470297862299,0.00579355075630265,-0.00456408428772544,0.0049011328105091,0.00457748672418024,-0.00536346786379945,-0.0082244897978583,0.00420324912263233,0.00282492200894202,0.000746156163911567,0.00951011604782037,-0.0161722354898552,-0.0112620970724963,-0.911802671112373,-0.299574602076871,-0.833521144769161,-0.335475680147185,-0.909405060739378,-0.908431221919331,-0.870788471394848,-0.993620782234237,-0.0281173504921196,-0.0704343807021491,-0.0733351527348324,-0.889076460537144,-0.953807957949586,-0.839175564762287,-0.582010206786041,-0.887524797201599,-0.922825498565883,-0.697174230492136,-0.911299953302331,-0.897217228093928,-0.915371948445889
"227",227,229,"1983-01-01",97.9,1959.8,11534,7.86,7.93,8.68,2871.3,49.6344,51.852,100.2,133.6,233.6,8.06,1622.4,1586,10.46,178899,73500,20875,393.1864,8.5,5.4,0.00482259244256378,0.00827231542308378,0.0148759085354578,-0.0269831683289531,-0.0239209297951308,-0.0328174640561617,0.00602721700376644,-0.0027051096463447,0.00469272465953428,0.00213284361889351,0.00613803474281386,-0.00252602590901811,0.00475926603273257,0.00438888007395325,0.00103739798423863,-0.00765644016522414,0.00437167770003636,0.00348655929874468,0.00102855945781026,0.00957634592508416,-0.0177034664152194,-0.016376774504567,-0.89801803864101,-0.179229530137496,-0.818380906011455,-0.228002025972869,-0.901098913402742,-0.898685114249158,-0.851928773417918,-0.992431327330465,0.0487926657516895,0.00223171468329194,-0.0432400384632907,-0.899662261805845,-0.953385961706835,-0.814259676414766,-0.586027085736814,-0.889248894358489,-0.918683411273458,-0.672726465272825,-0.89788060993555,-0.885540081156251,-0.909633399982743
"228",228,230,"1983-02-01",98,1997.2,11545,8.11,8.23,8.51,2878.3,49.3217,51.943,100.5,135,234.1,8.1,1618,1699,10.72,177044,73800,20871,393.3556,8.5,5.6,0.00448461100801523,0.0087551184036058,0.015019005645359,-0.0250355586914745,-0.0222848492121157,-0.0261234242223614,0.00584788612312056,-0.00276924637821835,0.00434699438393395,0.00186535048012015,0.00624841391752577,-0.00126219158892171,0.00473437606282166,0.00405942239614476,0.0129208925968556,-0.00863949212860697,0.0044836375411282,0.00452826119431101,0.00120511312497958,0.00950571311451009,-0.0177034664152194,-0.0153790609973871,-0.890828659431092,-0.169700610426137,-0.812401384041735,-0.109247815448094,-0.896507731311311,-0.891503398246659,-0.842036024637225,-0.991747537351107,0.135189557587702,0.0923390094718131,0.0113659014217558,-0.898401808352139,-0.951762117922515,-0.807078490627849,-0.540914782856698,-0.890219255960982,-0.90127068805353,-0.665882511118673,-0.888802807075628,-0.877709690207798,-0.905230526581356
